timestamp,$75000 or above,$80000 or above,$90000 or above,$100000 or above,$150000 or above,$250000 or above,$1000000 or above
2024-04-17T18:08:00Z,69.00,68.00,49.00,32.19,11.00,4.00,3.00
2024-04-17T19:17:00Z,69.00,61.00,49.00,32.19,11.00,4.00,3.00
2024-04-17T19:18:00Z,70.00,61.00,49.00,32.19,11.00,4.00,3.00
2024-04-17T19:26:00Z,70.00,61.00,49.00,32.00,11.00,4.00,3.00
2024-04-17T20:02:00Z,70.00,61.00,49.00,35.00,11.00,4.00,3.00
2024-04-17T20:42:00Z,70.00,61.00,49.00,35.00,11.00,4.00,3.00
2024-04-17T20:55:00Z,70.00,61.00,47.00,35.00,11.00,4.00,3.00
2024-04-17T21:09:00Z,70.00,61.00,47.00,35.00,11.00,4.00,3.00
2024-04-17T21:26:00Z,70.00,61.00,47.00,35.00,11.00,3.00,3.00
2024-04-17T21:29:00Z,70.00,61.00,47.00,35.00,10.00,3.00,3.00
2024-04-17T22:35:00Z,70.00,57.00,47.00,35.00,10.00,3.00,3.00
2024-04-18T00:56:00Z,70.00,57.00,47.00,35.00,10.00,4.00,3.00
2024-04-18T01:50:00Z,70.00,57.00,47.00,35.00,10.00,4.00,3.00
2024-04-18T01:57:00Z,70.00,57.00,47.00,35.00,10.00,4.00,3.00
2024-04-18T01:59:00Z,70.00,57.00,47.00,35.00,10.00,4.00,3.00
2024-04-18T03:15:00Z,70.00,57.00,47.00,35.00,10.00,4.00,3.00
2024-04-18T03:20:00Z,70.00,57.00,48.00,35.00,10.00,4.00,3.00
2024-04-18T03:21:00Z,70.00,57.00,48.00,35.00,13.00,4.00,3.00
2024-04-18T13:24:00Z,70.00,50.00,48.00,35.00,13.00,4.00,3.00
2024-04-18T13:30:00Z,70.00,50.00,44.00,35.00,13.00,4.00,3.00
2024-04-18T15:59:00Z,70.00,50.00,44.00,35.00,13.00,4.00,3.00
2024-04-18T18:08:00Z,70.00,50.00,44.00,35.00,13.00,4.00,3.00
2024-04-18T18:23:00Z,70.00,50.00,44.00,35.00,13.00,4.00,3.00
2024-04-18T18:46:00Z,70.00,63.00,44.00,35.00,13.00,4.00,3.00
2024-04-18T18:57:00Z,70.00,63.00,44.00,35.00,13.00,4.00,3.00
2024-04-18T19:41:00Z,70.00,63.00,44.00,35.00,11.00,4.00,3.00
2024-04-18T21:10:00Z,70.00,60.00,44.00,35.00,11.00,4.00,3.00
2024-04-18T21:17:00Z,71.00,60.00,44.00,35.00,11.00,4.00,3.00
2024-04-18T21:40:00Z,71.00,60.00,43.00,35.00,11.00,4.00,3.00
2024-04-18T23:28:00Z,71.00,60.00,42.16,35.00,11.00,4.00,3.00
2024-04-19T00:30:00Z,69.00,60.00,42.16,35.00,11.00,4.00,3.00
2024-04-19T00:50:00Z,71.00,60.00,42.16,35.00,11.00,4.00,3.00
2024-04-19T00:51:00Z,71.00,60.00,46.00,35.00,11.00,4.00,3.00
2024-04-19T12:40:00Z,71.00,60.00,46.00,35.00,11.00,4.00,3.00
2024-04-19T13:26:00Z,71.00,60.00,47.00,35.00,11.00,4.00,3.00
2024-04-19T14:17:00Z,71.00,60.00,47.00,35.00,11.00,4.00,3.00
2024-04-19T15:02:00Z,71.00,60.00,47.00,35.00,12.93,4.00,3.00
2024-04-19T15:37:00Z,71.00,60.00,47.00,31.14,12.93,4.00,3.00
2024-04-19T16:12:00Z,71.00,60.00,42.30,31.14,12.93,4.00,3.00
2024-04-19T17:22:00Z,71.00,60.00,42.00,31.14,12.93,4.00,3.00
2024-04-19T18:20:00Z,71.00,60.00,43.90,31.14,12.93,4.00,3.00
2024-04-19T18:41:00Z,71.00,60.00,46.45,31.14,12.93,4.00,3.00
2024-04-19T18:58:00Z,69.00,60.00,46.45,31.14,12.93,4.00,3.00
2024-04-19T19:33:00Z,69.00,60.00,47.00,31.14,12.93,4.00,3.00
2024-04-19T20:37:00Z,69.00,60.00,42.12,31.14,12.93,4.00,3.00
2024-04-19T20:39:00Z,69.00,62.93,42.12,31.14,12.93,4.00,3.00
2024-04-19T20:43:00Z,69.00,62.93,46.90,31.14,12.93,4.00,3.00
2024-04-19T21:00:00Z,69.00,62.93,46.90,31.14,13.00,4.00,3.00
2024-04-19T21:08:00Z,69.00,62.93,46.90,33.00,13.00,4.00,3.00
2024-04-19T21:09:00Z,69.00,62.93,47.00,33.00,13.00,4.00,3.00
2024-04-19T21:10:00Z,69.00,62.93,47.00,33.00,13.00,4.00,3.00
2024-04-19T21:15:00Z,69.00,63.00,47.00,33.00,13.00,4.00,3.00
2024-04-19T21:43:00Z,69.00,63.00,47.00,36.00,13.00,4.00,3.00
2024-04-19T21:49:00Z,69.00,63.00,47.00,36.00,13.00,4.00,3.00
2024-04-19T22:01:00Z,69.00,63.00,47.00,36.00,13.00,4.00,3.00
2024-04-19T23:44:00Z,71.00,63.00,47.00,36.00,13.00,4.00,3.00
2024-04-19T23:54:00Z,68.91,63.00,47.00,36.00,13.00,4.00,3.00
2024-04-20T00:28:00Z,68.00,63.00,47.00,36.00,13.00,4.00,3.00
2024-04-20T00:32:00Z,68.00,63.00,43.00,36.00,13.00,4.00,3.00
2024-04-20T01:05:00Z,68.00,61.00,43.00,36.00,13.00,4.00,3.00
2024-04-20T01:07:00Z,68.00,59.28,43.00,36.00,13.00,4.00,3.00
2024-04-20T02:56:00Z,70.00,59.28,43.00,36.00,13.00,4.00,3.00
2024-04-20T14:26:00Z,70.00,62.33,43.00,36.00,13.00,4.00,3.00
2024-04-20T14:57:00Z,69.00,62.33,43.00,36.00,13.00,4.00,3.00
2024-04-20T15:11:00Z,69.00,62.33,43.00,36.00,12.00,4.00,3.00
2024-04-20T16:51:00Z,69.00,62.33,43.00,36.00,12.00,4.00,3.00
2024-04-20T17:53:00Z,71.00,62.33,43.00,36.00,12.00,4.00,3.00
2024-04-20T19:40:00Z,71.00,62.33,43.00,36.00,12.00,4.00,3.00
2024-04-20T19:52:00Z,71.00,63.00,43.00,36.00,12.00,4.00,3.00
2024-04-20T20:23:00Z,71.00,63.00,46.00,32.00,12.00,4.00,3.00
2024-04-20T20:24:00Z,71.00,63.00,46.00,32.00,12.00,4.00,3.00
2024-04-20T20:26:00Z,71.00,63.00,46.00,32.00,12.00,4.00,3.00
2024-04-20T20:33:00Z,71.00,63.00,46.00,32.00,12.00,4.00,3.00
2024-04-20T21:37:00Z,71.00,63.00,46.00,32.00,12.00,4.00,3.00
2024-04-20T21:51:00Z,68.08,63.00,46.00,32.00,12.00,4.00,3.00
2024-04-20T22:47:00Z,68.08,63.00,46.00,32.00,12.00,4.00,3.00
2024-04-20T22:48:00Z,68.08,63.00,46.00,31.00,12.00,4.00,3.00
2024-04-20T23:22:00Z,68.08,63.00,46.96,31.00,12.00,4.00,3.00
2024-04-21T00:17:00Z,68.08,63.00,42.01,31.00,12.00,4.00,3.00
2024-04-21T01:35:00Z,68.08,63.00,42.01,35.22,12.00,4.00,3.00
2024-04-21T12:45:00Z,68.08,63.00,42.01,35.22,12.00,4.00,3.00
2024-04-21T12:47:00Z,68.08,63.00,42.01,35.22,12.00,4.00,3.00
2024-04-21T13:11:00Z,70.00,63.00,42.01,35.22,12.00,4.00,3.00
2024-04-21T13:12:00Z,70.00,63.00,42.01,32.00,12.00,4.00,3.00
2024-04-21T13:58:00Z,70.00,63.00,42.01,32.00,12.97,4.00,3.00
2024-04-21T17:07:00Z,70.00,63.00,42.01,32.00,12.97,4.00,3.00
2024-04-21T17:54:00Z,70.00,63.00,42.00,32.00,12.97,4.00,3.00
2024-04-21T19:03:00Z,70.00,63.00,42.00,31.57,12.97,4.00,3.00
2024-04-21T20:45:00Z,70.61,63.00,42.00,31.57,12.97,4.00,3.00
2024-04-21T23:23:00Z,70.61,58.00,42.00,31.57,12.97,4.00,3.00
2024-04-21T23:27:00Z,70.00,58.00,42.00,31.57,12.97,4.00,3.00
2024-04-21T23:44:00Z,70.00,63.00,42.00,31.57,12.97,4.00,3.00
2024-04-21T23:45:00Z,70.00,63.00,42.00,31.57,12.97,4.00,3.00
2024-04-21T23:46:00Z,70.00,63.00,42.00,31.57,12.97,4.00,3.00
2024-04-22T01:49:00Z,70.00,63.00,42.00,31.57,12.97,4.00,3.00
2024-04-22T01:58:00Z,70.00,63.00,46.50,31.57,12.97,4.00,3.00
2024-04-22T12:11:00Z,70.00,63.00,46.50,31.57,12.97,4.00,3.00
2024-04-22T12:39:00Z,66.00,63.00,46.50,31.57,12.97,4.00,3.00
2024-04-22T15:43:00Z,66.00,63.00,46.50,31.00,12.97,4.00,3.00
2024-04-22T15:53:00Z,66.00,63.00,46.00,31.00,12.97,4.00,3.00
2024-04-22T16:56:00Z,71.62,63.00,46.00,31.00,12.97,4.00,3.00
2024-04-22T18:22:00Z,71.62,63.00,46.00,34.00,12.97,4.00,3.00
2024-04-22T19:07:00Z,71.62,63.00,46.00,34.00,11.00,4.00,3.00
2024-04-22T19:08:00Z,71.62,63.00,43.02,34.00,11.00,4.00,3.00
2024-04-22T19:16:00Z,71.62,63.00,43.02,34.00,11.00,4.00,3.00
2024-04-22T19:33:00Z,71.62,63.00,43.02,34.00,11.00,4.00,3.00
2024-04-22T19:43:00Z,71.62,64.00,43.02,34.00,11.00,4.00,3.00
2024-04-22T19:50:00Z,71.62,64.00,43.02,34.00,14.00,4.00,3.00
2024-04-22T19:59:00Z,69.00,64.00,43.02,34.00,14.00,4.00,3.00
2024-04-22T20:35:00Z,69.00,64.00,43.02,34.00,14.00,4.00,3.00
2024-04-22T21:08:00Z,71.00,64.00,43.02,34.00,14.00,4.00,3.00
2024-04-22T22:06:00Z,71.00,64.00,43.02,34.00,14.00,4.00,3.00
2024-04-22T22:37:00Z,71.00,64.00,46.00,34.00,14.00,4.00,3.00
2024-04-22T22:41:00Z,71.00,64.00,46.00,34.00,14.00,4.00,3.00
2024-04-22T22:42:00Z,71.00,64.00,47.00,34.00,14.00,4.00,3.00
2024-04-22T22:43:00Z,71.00,64.00,48.00,34.00,14.00,4.00,3.00
2024-04-22T22:44:00Z,71.00,64.00,48.00,34.00,14.00,5.00,3.00
2024-04-22T22:59:00Z,73.00,64.00,48.00,34.00,14.00,5.00,3.00
2024-04-22T23:09:00Z,73.00,64.00,48.00,34.00,14.00,5.00,3.00
2024-04-23T02:50:00Z,72.00,64.00,48.00,34.00,14.00,5.00,3.00
2024-04-23T02:52:00Z,72.00,64.00,47.00,34.00,14.00,5.00,3.00
2024-04-23T03:45:00Z,72.00,64.00,47.00,36.00,14.00,5.00,3.00
2024-04-23T12:22:00Z,72.00,64.00,47.00,36.00,14.00,5.00,3.00
2024-04-23T13:57:00Z,72.00,57.00,47.00,36.00,14.00,5.00,3.00
2024-04-23T13:59:00Z,69.00,57.00,47.00,36.00,14.00,5.00,3.00
2024-04-23T14:07:00Z,69.00,57.00,47.00,36.00,14.00,5.00,3.00
2024-04-23T14:22:00Z,69.00,57.00,47.00,32.00,14.00,5.00,3.00
2024-04-23T15:12:00Z,69.00,57.00,47.00,32.00,14.00,5.00,4.00
2024-04-23T15:31:00Z,69.00,57.00,47.00,35.50,14.00,5.00,4.00
2024-04-23T15:41:00Z,69.00,63.85,47.00,35.50,14.00,5.00,4.00
2024-04-23T17:56:00Z,69.00,63.85,42.00,35.50,14.00,5.00,4.00
2024-04-23T23:11:00Z,69.00,63.85,42.00,35.50,14.00,5.00,4.00
2024-04-23T23:17:00Z,71.50,63.85,42.00,35.50,14.00,5.00,4.00
2024-04-24T00:07:00Z,71.50,63.85,43.09,35.50,14.00,5.00,4.00
2024-04-24T01:58:00Z,71.50,63.85,43.09,35.50,12.00,5.00,4.00
2024-04-24T14:36:00Z,71.50,63.85,43.09,35.50,12.00,5.00,4.00
2024-04-24T15:34:00Z,71.50,63.85,43.09,33.00,12.00,5.00,4.00
2024-04-24T16:08:00Z,71.50,63.85,44.00,33.00,12.00,5.00,4.00
2024-04-24T16:09:00Z,71.50,63.85,47.00,33.00,12.00,5.00,4.00
2024-04-24T16:10:00Z,71.50,63.85,47.00,33.00,13.00,5.00,4.00
2024-04-24T17:22:00Z,71.50,63.85,43.01,33.00,13.00,5.00,4.00
2024-04-24T21:04:00Z,71.50,63.85,43.01,32.00,13.00,5.00,4.00
2024-04-24T21:57:00Z,71.50,63.85,43.01,35.81,13.00,5.00,4.00
2024-04-24T23:04:00Z,71.50,63.85,43.01,36.00,13.00,5.00,4.00
2024-04-24T23:08:00Z,71.50,63.85,46.00,36.00,13.00,5.00,4.00
2024-04-24T23:12:00Z,71.50,63.85,46.00,32.16,13.00,5.00,4.00
2024-04-25T00:23:00Z,71.50,63.85,46.00,31.02,13.00,5.00,4.00
2024-04-25T02:00:00Z,71.50,63.85,46.00,31.00,13.00,5.00,4.00
2024-04-25T03:43:00Z,71.50,59.00,46.00,31.00,13.00,5.00,4.00
2024-04-25T13:34:00Z,71.50,61.00,46.00,31.00,13.00,5.00,4.00
2024-04-25T13:40:00Z,71.50,62.00,46.00,31.00,13.00,5.00,4.00
2024-04-25T13:43:00Z,71.50,62.00,46.00,35.00,13.00,5.00,4.00
2024-04-25T13:47:00Z,72.00,62.00,46.00,35.00,13.00,5.00,4.00
2024-04-25T13:50:00Z,72.00,62.00,47.00,35.00,13.00,5.00,4.00
2024-04-25T14:20:00Z,72.00,62.00,47.00,36.00,13.00,5.00,4.00
2024-04-25T15:29:00Z,72.00,62.00,47.00,36.00,11.00,5.00,4.00
2024-04-25T17:10:00Z,72.00,62.00,47.00,37.00,11.00,5.00,4.00
2024-04-25T17:50:00Z,75.00,62.00,47.00,37.00,11.00,5.00,4.00
2024-04-25T18:29:00Z,75.00,62.00,47.00,37.00,11.00,4.00,4.00
2024-04-25T18:50:00Z,75.00,62.00,47.00,36.00,11.00,4.00,4.00
2024-04-25T18:51:00Z,75.00,62.00,47.00,37.00,11.00,4.00,4.00
2024-04-25T18:55:00Z,73.00,62.00,47.00,37.00,11.00,4.00,4.00
2024-04-25T18:58:00Z,73.00,62.00,48.00,37.00,11.00,4.00,4.00
2024-04-25T19:00:00Z,73.00,62.00,49.00,37.00,11.00,4.00,4.00
2024-04-25T19:25:00Z,73.00,62.00,49.00,37.00,11.00,5.00,4.00
2024-04-25T20:50:00Z,73.00,69.00,49.00,37.00,11.00,5.00,4.00
2024-04-25T21:19:00Z,76.00,69.00,49.00,37.00,11.00,5.00,4.00
2024-04-25T21:52:00Z,76.00,69.00,49.00,38.00,11.00,5.00,4.00
2024-04-25T21:53:00Z,76.00,69.00,49.00,39.50,11.00,5.00,4.00
2024-04-26T01:23:00Z,76.00,69.00,49.00,39.50,11.00,5.00,4.00
2024-04-26T15:11:00Z,76.00,69.00,49.00,39.50,11.00,4.00,4.00
2024-04-26T20:42:00Z,76.00,69.00,46.00,39.50,11.00,4.00,4.00
2024-04-26T21:08:00Z,76.00,65.00,46.00,39.50,11.00,4.00,4.00
2024-04-26T21:54:00Z,76.00,65.00,46.00,39.50,11.00,4.00,4.00
2024-04-27T01:19:00Z,76.00,62.00,46.00,39.50,11.00,4.00,4.00
2024-04-27T01:49:00Z,76.00,62.00,46.00,39.50,11.00,4.00,4.00
2024-04-27T02:13:00Z,76.00,62.00,44.00,39.50,11.00,4.00,4.00
2024-04-27T14:59:00Z,76.00,64.00,44.00,39.50,11.00,4.00,4.00
2024-04-27T18:34:00Z,76.00,64.00,44.00,33.00,11.00,4.00,4.00
2024-04-28T15:50:00Z,76.00,64.00,44.00,34.00,11.00,4.00,4.00
2024-04-28T18:29:00Z,76.00,64.00,46.00,34.00,11.00,4.00,4.00
2024-04-28T21:50:00Z,76.00,64.00,46.00,34.00,11.00,4.00,4.00
2024-04-29T02:16:00Z,76.00,64.00,48.00,34.00,11.00,4.00,4.00
2024-04-29T03:06:00Z,76.00,59.00,48.00,34.00,11.00,4.00,4.00
2024-04-29T15:15:00Z,76.00,59.00,48.00,32.00,11.00,4.00,4.00
2024-04-29T17:57:00Z,71.00,59.00,48.00,32.00,11.00,4.00,4.00
2024-04-29T18:16:00Z,71.00,59.00,48.00,32.00,11.00,4.00,4.00
2024-04-29T19:15:00Z,71.00,59.00,44.00,32.00,11.00,4.00,4.00
2024-04-29T20:33:00Z,71.00,59.00,44.00,33.00,11.00,4.00,4.00
2024-04-29T20:59:00Z,71.00,59.00,44.00,33.00,11.00,4.00,4.00
2024-04-29T22:30:00Z,71.00,59.00,44.00,33.00,11.00,5.00,4.00
2024-04-29T23:14:00Z,71.00,63.00,44.00,33.00,11.00,5.00,4.00
2024-04-30T02:35:00Z,71.00,63.00,44.00,34.00,11.00,5.00,4.00
2024-04-30T12:43:00Z,67.00,63.00,44.00,34.00,11.00,5.00,4.00
2024-04-30T12:48:00Z,67.00,63.00,44.00,33.00,11.00,5.00,4.00
2024-04-30T13:05:00Z,67.00,58.00,44.00,33.00,11.00,5.00,4.00
2024-04-30T13:07:00Z,67.00,58.00,44.00,33.00,11.00,5.00,4.00
2024-04-30T13:53:00Z,67.00,58.00,44.00,31.00,11.00,5.00,4.00
2024-04-30T13:54:00Z,67.00,58.00,44.00,31.00,11.00,5.00,4.00
2024-04-30T14:00:00Z,67.00,58.00,44.00,31.00,11.00,5.00,4.00
2024-04-30T14:02:00Z,67.00,58.00,44.00,31.00,11.00,5.00,4.00
2024-04-30T15:14:00Z,67.00,58.00,44.00,31.00,11.00,4.00,4.00
2024-04-30T15:49:00Z,67.00,57.00,44.00,31.00,11.00,4.00,4.00
2024-04-30T16:17:00Z,67.00,57.00,40.00,31.00,11.00,4.00,4.00
2024-04-30T16:24:00Z,67.00,57.00,40.00,31.00,11.00,4.00,4.00
2024-04-30T16:31:00Z,67.00,57.00,40.00,31.00,11.00,4.00,4.00
2024-04-30T16:33:00Z,67.00,57.00,40.00,31.00,11.00,4.00,4.00
2024-04-30T16:40:00Z,67.00,57.00,40.00,30.00,11.00,4.00,4.00
2024-04-30T19:15:00Z,67.00,57.00,40.00,31.00,11.00,4.00,4.00
2024-04-30T19:56:00Z,67.00,57.00,40.00,30.00,11.00,4.00,4.00
2024-05-01T03:30:00Z,63.00,57.00,40.00,30.00,11.00,4.00,4.00
2024-05-01T12:08:00Z,78.16,57.00,40.00,30.00,11.00,4.00,4.00
2024-05-01T12:13:00Z,84.00,57.00,40.00,30.00,11.00,4.00,4.00
2024-05-01T12:18:00Z,62.50,57.00,38.03,29.00,11.00,4.00,4.00
2024-05-01T13:16:00Z,62.50,57.00,37.00,29.00,11.00,4.00,4.00
2024-05-01T14:00:00Z,59.00,57.00,37.00,29.00,11.00,4.00,4.00
2024-05-01T14:14:00Z,59.00,50.00,37.00,29.00,11.00,4.00,4.00
2024-05-01T16:40:00Z,59.00,50.00,37.00,27.76,11.00,4.00,4.00
2024-05-01T16:50:00Z,59.00,48.00,37.00,27.76,11.00,4.00,4.00
2024-05-01T17:09:00Z,59.00,48.00,35.00,27.76,11.00,4.00,4.00
2024-05-01T17:33:00Z,59.00,48.00,35.00,27.76,11.00,4.00,4.00
2024-05-01T17:58:00Z,59.00,52.00,35.00,27.76,11.00,4.00,4.00
2024-05-01T17:59:00Z,59.00,52.00,37.00,27.76,11.00,4.00,4.00
2024-05-01T18:25:00Z,59.00,52.00,37.00,28.93,11.00,4.00,4.00
2024-05-01T18:46:00Z,59.00,52.00,41.00,28.93,11.00,4.00,4.00
2024-05-01T18:52:00Z,59.00,48.00,41.00,28.93,11.00,4.00,4.00
2024-05-01T19:27:00Z,59.00,52.00,41.00,28.93,11.00,4.00,4.00
2024-05-01T19:37:00Z,59.00,52.00,41.00,28.00,11.00,4.00,4.00
2024-05-01T19:45:00Z,59.00,52.00,41.00,27.00,11.00,4.00,4.00
2024-05-01T20:09:00Z,58.00,52.00,41.00,27.00,11.00,4.00,4.00
2024-05-01T21:26:00Z,58.00,52.00,41.00,27.00,11.00,4.00,4.00
2024-05-01T21:36:00Z,58.00,52.00,40.00,27.00,11.00,4.00,4.00
2024-05-01T22:30:00Z,58.00,52.00,40.00,29.00,11.00,4.00,4.00
2024-05-02T01:46:00Z,58.00,52.00,40.00,28.00,11.00,4.00,4.00
2024-05-02T03:13:00Z,58.00,52.00,40.00,27.00,11.00,4.00,4.00
2024-05-02T12:01:00Z,58.00,52.00,40.00,27.00,11.00,4.00,4.00
2024-05-02T15:08:00Z,65.00,52.00,40.00,27.00,11.00,4.00,4.00
2024-05-02T15:17:00Z,65.00,52.00,40.00,29.00,11.00,4.00,4.00
2024-05-02T15:44:00Z,65.00,52.00,40.00,27.00,11.00,4.00,4.00
2024-05-02T16:57:00Z,65.00,52.00,40.00,27.00,11.00,4.00,4.00
2024-05-02T17:39:00Z,65.00,56.00,40.00,27.00,11.00,4.00,4.00
2024-05-02T17:56:00Z,64.00,56.00,40.00,27.00,11.00,4.00,4.00
2024-05-02T18:05:00Z,64.00,56.00,40.00,27.00,11.00,4.00,4.00
2024-05-02T19:00:00Z,64.00,56.00,40.00,29.00,11.00,4.00,4.00
2024-05-02T20:30:00Z,64.00,56.00,36.00,28.00,11.00,4.00,4.00
2024-05-02T20:50:00Z,64.00,56.00,36.00,27.00,11.00,4.00,4.00
2024-05-02T21:15:00Z,64.00,56.00,37.00,27.00,11.00,4.00,4.00
2024-05-02T21:40:00Z,64.00,56.00,37.00,28.00,11.00,4.00,4.00
2024-05-02T21:54:00Z,64.00,55.00,37.00,28.00,11.00,4.00,4.00
2024-05-03T00:09:00Z,64.00,55.00,37.00,28.00,11.00,4.00,4.00
2024-05-03T01:35:00Z,64.00,55.00,37.00,29.00,11.00,4.00,4.00
2024-05-03T12:54:00Z,64.00,55.00,37.00,29.00,6.00,4.00,4.00
2024-05-03T12:55:00Z,64.00,55.00,37.00,29.00,6.00,4.00,4.00
2024-05-03T13:37:00Z,64.00,55.00,43.00,29.00,6.00,4.00,4.00
2024-05-03T13:43:00Z,64.00,57.00,43.00,29.00,6.00,4.00,4.00
2024-05-03T14:03:00Z,64.00,57.00,43.00,32.00,6.00,4.00,4.00
2024-05-03T14:41:00Z,64.00,63.00,43.00,32.00,6.00,4.00,4.00
2024-05-03T15:07:00Z,64.00,56.00,43.00,32.00,6.00,4.00,4.00
2024-05-03T15:10:00Z,64.00,56.00,43.00,32.00,8.00,4.00,4.00
2024-05-03T15:21:00Z,64.00,56.00,43.00,32.00,8.00,4.00,4.00
2024-05-03T16:20:00Z,64.00,56.00,42.00,32.00,8.00,4.00,4.00
2024-05-03T20:03:00Z,64.00,56.00,42.00,32.00,8.00,4.00,4.00
2024-05-03T21:01:00Z,64.00,56.00,42.00,32.00,8.00,4.00,4.00
2024-05-03T21:44:00Z,64.00,56.00,42.00,32.00,8.95,4.00,4.00
2024-05-03T21:57:00Z,64.00,63.00,42.00,32.00,8.95,4.00,4.00
2024-05-03T22:28:00Z,64.00,63.00,42.00,32.00,8.95,4.00,4.00
2024-05-03T23:20:00Z,64.00,63.00,42.00,34.00,8.95,4.00,4.00
2024-05-04T01:01:00Z,64.00,63.00,42.00,34.00,9.00,4.00,4.00
2024-05-04T12:01:00Z,72.00,63.00,42.00,35.00,9.00,4.00,4.00
2024-05-04T12:06:00Z,72.00,63.00,42.00,35.00,9.00,4.00,4.00
2024-05-04T12:21:00Z,72.00,63.00,42.00,35.00,9.00,4.00,4.00
2024-05-04T16:52:00Z,72.00,63.00,42.00,33.00,9.00,4.00,4.00
2024-05-04T17:29:00Z,72.00,63.00,42.00,36.70,9.00,4.00,4.00
2024-05-04T19:43:00Z,72.00,63.00,42.00,37.00,9.00,4.00,4.00
2024-05-04T20:12:00Z,72.00,64.00,42.00,37.00,9.00,4.00,4.00
2024-05-05T01:54:00Z,72.00,64.00,49.00,37.00,9.00,4.00,4.00
2024-05-05T13:30:00Z,72.00,64.00,49.00,33.00,9.00,4.00,4.00
2024-05-05T15:41:00Z,72.00,64.00,49.00,34.00,9.00,4.00,4.00
2024-05-05T15:43:00Z,72.00,64.00,49.00,34.00,9.00,4.00,4.00
2024-05-05T15:52:00Z,72.00,64.00,48.00,34.00,9.00,4.00,4.00
2024-05-05T21:59:00Z,72.00,66.00,48.00,34.00,9.00,4.00,4.00
2024-05-06T00:44:00Z,72.00,66.00,47.00,34.00,9.00,4.00,4.00
2024-05-06T15:55:00Z,70.00,66.00,47.00,34.00,9.00,4.00,4.00
2024-05-06T18:21:00Z,70.00,66.00,45.00,34.00,9.00,4.00,4.00
2024-05-06T20:01:00Z,70.00,66.00,45.00,34.00,9.00,4.00,4.00
2024-05-06T21:41:00Z,70.00,62.00,45.00,34.00,9.00,4.00,4.00
2024-05-07T00:41:00Z,70.00,62.00,45.00,34.00,9.00,4.00,4.00
2024-05-07T18:37:00Z,70.00,62.00,43.00,34.00,9.00,4.00,4.00
2024-05-07T18:55:00Z,70.00,64.00,43.00,34.00,9.00,4.00,4.00
2024-05-07T19:19:00Z,70.00,63.00,43.00,34.00,9.00,4.00,4.00
2024-05-07T19:44:00Z,70.00,62.00,43.00,34.00,9.00,4.00,4.00
2024-05-07T22:32:00Z,70.00,62.00,43.00,32.00,9.00,4.00,4.00
2024-05-07T23:08:00Z,70.00,62.00,43.00,32.00,9.00,4.00,4.00
2024-05-08T01:35:00Z,72.00,62.00,43.00,32.00,9.00,4.00,4.00
2024-05-08T13:02:00Z,72.00,62.00,43.00,32.00,9.00,4.00,4.00
2024-05-08T13:03:00Z,72.00,62.00,43.00,32.00,9.00,4.00,3.00
2024-05-08T13:12:00Z,70.00,62.00,43.00,32.00,9.00,4.00,3.00
2024-05-08T13:23:00Z,67.00,62.00,43.00,32.00,9.00,4.00,3.00
2024-05-08T14:13:00Z,67.00,62.00,43.00,32.00,9.00,4.00,3.00
2024-05-08T14:14:00Z,68.00,62.00,43.00,32.00,9.00,4.00,3.00
2024-05-08T14:19:00Z,68.00,62.00,43.00,32.00,9.00,4.00,3.00
2024-05-08T14:28:00Z,68.00,62.00,43.00,32.00,8.00,4.00,3.00
2024-05-08T16:59:00Z,68.00,62.00,43.00,32.00,8.00,4.00,3.00
2024-05-08T23:05:00Z,68.00,55.00,43.00,32.00,8.00,4.00,3.00
2024-05-08T23:28:00Z,67.00,55.00,43.00,32.00,8.00,4.00,3.00
2024-05-09T18:13:00Z,67.00,55.00,42.00,32.00,8.00,4.00,3.00
2024-05-09T18:44:00Z,67.00,62.00,42.00,32.00,8.00,4.00,3.00
2024-05-09T21:32:00Z,67.00,63.00,42.00,32.00,8.00,4.00,3.00
2024-05-09T22:50:00Z,67.00,63.00,45.00,32.00,8.00,4.00,3.00
2024-05-09T22:57:00Z,67.00,61.00,45.00,32.00,8.00,4.00,3.00
2024-05-09T22:58:00Z,67.00,61.00,44.00,32.00,8.00,4.00,3.00
2024-05-10T01:33:00Z,67.00,61.00,44.00,32.00,8.00,4.00,3.00
2024-05-10T14:56:00Z,67.00,61.00,44.00,32.00,8.00,4.00,3.00
2024-05-10T19:47:00Z,67.00,61.00,44.00,32.00,8.00,3.00,3.00
2024-05-10T21:43:00Z,67.00,61.00,44.00,32.00,8.00,3.00,3.00
2024-05-11T01:20:00Z,67.00,61.00,39.14,32.00,8.00,3.00,3.00
2024-05-11T15:53:00Z,67.00,61.00,39.14,30.00,8.00,3.00,3.00
2024-05-12T15:18:00Z,67.00,61.00,39.14,30.00,8.00,4.00,3.00
2024-05-12T15:21:00Z,69.00,61.00,39.14,30.00,8.00,4.00,3.00
2024-05-13T12:12:00Z,69.00,61.00,39.14,32.00,8.00,4.00,3.00
2024-05-13T13:29:00Z,69.00,57.00,39.14,32.00,8.00,4.00,3.00
2024-05-13T15:02:00Z,69.00,57.00,39.14,33.00,8.00,4.00,3.00
2024-05-13T20:43:00Z,69.00,57.00,39.14,33.00,8.00,4.00,3.00
2024-05-14T12:01:00Z,69.00,57.00,44.00,33.00,8.00,4.00,3.00
