timestamp,Above $100000
2025-12-01T19:59:00Z,27.00
2025-12-01T20:08:00Z,26.37
2025-12-01T20:09:00Z,27.00
2025-12-01T20:11:00Z,27.00
2025-12-01T20:13:00Z,25.25
2025-12-01T20:16:00Z,26.00
2025-12-01T20:17:00Z,25.18
2025-12-01T20:18:00Z,26.00
2025-12-01T20:20:00Z,25.61
2025-12-01T20:23:00Z,25.50
2025-12-01T20:25:00Z,25.76
2025-12-01T20:26:00Z,25.51
2025-12-01T20:30:00Z,26.00
2025-12-01T20:32:00Z,25.76
2025-12-01T20:33:00Z,25.66
2025-12-01T20:35:00Z,25.00
2025-12-01T20:36:00Z,25.90
2025-12-01T20:38:00Z,25.37
2025-12-01T20:40:00Z,25.58
2025-12-01T20:41:00Z,25.68
2025-12-01T20:42:00Z,25.94
2025-12-01T20:44:00Z,26.00
2025-12-01T20:45:00Z,25.66
2025-12-01T20:46:00Z,25.66
2025-12-01T20:47:00Z,25.66
2025-12-01T20:48:00Z,25.66
2025-12-01T20:49:00Z,25.29
2025-12-01T20:50:00Z,25.78
2025-12-01T20:51:00Z,25.66
2025-12-01T20:52:00Z,25.66
2025-12-01T20:54:00Z,25.15
2025-12-01T20:56:00Z,26.00
2025-12-01T20:57:00Z,26.00
2025-12-01T21:00:00Z,26.00
2025-12-01T21:01:00Z,26.36
2025-12-01T21:03:00Z,27.00
2025-12-01T21:05:00Z,26.73
2025-12-01T21:07:00Z,26.66
2025-12-01T21:10:00Z,26.66
2025-12-01T21:15:00Z,26.52
2025-12-01T21:17:00Z,27.00
